diet_tag,ingredient_type,ingredient,ingredient_share,country_of_origin,custom_yield_kg_ha
diet_breeder_meat_hens,concentrate,dicalcium_phosphate_dihydrated,0,,
diet_breeder_meat_hens,concentrate,monocalcium_phosphate_hydrated,0.13,,
diet_breeder_meat_hens,concentrate,sodium_chloride_mine_92,0.21,,
diet_breeder_meat_hens,concentrate,choline_chloride_75,0.06,,
diet_breeder_meat_hens,concentrate,l_methionine,0.12,,
diet_breeder_meat_hens,concentrate,l_lysine_hcl,0,,
diet_breeder_meat_hens,concentrate,l_lysine_50,0.16,,
diet_breeder_meat_hens,concentrate,l_threonine,0.05,,
diet_breeder_meat_hens,concentrate,Vitamin/mineral_supplement,0.86,,
diet_replacement_meat_pullets,concentrate,wheat_soft_english,30.76,,
diet_replacement_meat_pullets,concentrate,corn_national,39.08,Spain,
diet_replacement_meat_pullets,concentrate,tapioca_65,0,,
diet_replacement_meat_pullets,concentrate,lard,0.12,,
diet_replacement_meat_pullets,concentrate,rapeseed_meal_00,4.69,,
diet_replacement_meat_pullets,concentrate,sunflower_meal_36_cp,13.11,,
diet_replacement_meat_pullets,concentrate,palm_kernel_expeller,3.3,,
diet_replacement_meat_pullets,concentrate,extruded_soybeans,0,,
diet_replacement_meat_pullets,concentrate,soybean_meal_44_cp,0,,
diet_replacement_meat_pullets,concentrate,soybean_meal_47_cp,1.88,,
diet_replacement_meat_pullets,concentrate,corn_ddgs_12_5_ee_3_5_starch,0.64,,
diet_replacement_meat_pullets,concentrate,corn_gluten_feed_20_5_cp,2.88,,
diet_replacement_meat_pullets,concentrate,wheat_bran_20_starch,0,,
diet_replacement_meat_pullets,concentrate,sodium_bicarbonate,0.26,,
diet_replacement_meat_pullets,concentrate,calcium_carbonate,2,,
diet_replacement_meat_pullets,concentrate,dicalcium_phosphate_dihydrated,0,,
diet_replacement_meat_pullets,concentrate,monocalcium_phosphate_hydrated,0.37,,
diet_replacement_meat_pullets,concentrate,sodium_chloride_mine_92,0.27,,
diet_replacement_meat_pullets,concentrate,choline_chloride_75,0.04,,
diet_replacement_meat_pullets,concentrate,l_methionine,0.05,,
diet_replacement_meat_pullets,concentrate,l_lysine_hcl,0,,
diet_replacement_meat_pullets,concentrate,l_lysine_50,0.23,,
diet_replacement_meat_pullets,concentrate,l_threonine,0.04,,
diet_replacement_meat_pullets,concentrate,Vitamin/mineral_supplement,0.28,,
diet_free_range_laying_hens,concentrate,wheat_soft_english,18.83,,
diet_free_range_laying_hens,concentrate,corn_national,43.9,Spain,
diet_free_range_laying_hens,concentrate,lard,2.12,,
diet_free_range_laying_hens,concentrate,soya_acid_oil_oleins,0,,
diet_free_range_laying_hens,concentrate,sunflower_meal_36_cp,8.12,,
diet_free_range_laying_hens,concentrate,soybean_meal_44_cp,0,,
diet_free_range_laying_hens,concentrate,soybean_meal_47_cp,12.01,,
diet_free_range_laying_hens,concentrate,meat_meal_52_14_25,0,,
diet_free_range_laying_hens,concentrate,corn_ddgs_12_5_ee_3_5_starch,4.07,,
diet_free_range_laying_hens,concentrate,sodium_bicarbonate,0.16,,
diet_free_range_laying_hens,concentrate,calcium_carbonate,9.94,,
diet_free_range_laying_hens,concentrate,dicalcium_phosphate_dihydrated,0,,
diet_free_range_laying_hens,concentrate,monocalcium_phosphate_hydrated,0.16,,
diet_free_range_laying_hens,concentrate,sodium_chloride_mine_92,0.31,,
diet_free_range_laying_hens,concentrate,choline_chloride_75,0.03,,
diet_free_range_laying_hens,concentrate,l_methionine,0.09,,
diet_free_range_laying_hens,concentrate,Vitamin/mineral_supplement,0.26,,
diet_laying_white_hens,concentrate,wheat_soft_english,14.02,,
diet_laying_white_hens,concentrate,corn_national,43.82,Spain,
diet_laying_white_hens,concentrate,lard,2.82,,
diet_laying_white_hens,concentrate,soya_acid_oil_oleins,0,,
diet_laying_white_hens,concentrate,sunflower_meal_36_cp,6.08,,
diet_laying_white_hens,concentrate,extruded_soybeans,0.17,,
diet_laying_white_hens,concentrate,soybean_meal_44_cp,0,,
diet_laying_white_hens,concentrate,soybean_meal_47_cp,15.76,,
diet_laying_white_hens,concentrate,meat_meal_52_14_25,0,,
diet_laying_white_hens,concentrate,corn_ddgs_12_5_ee_3_5_starch,4.06,,
diet_laying_white_hens,concentrate,corn_gluten_feed_20_5_cp,1.54,,
diet_laying_white_hens,concentrate,corn_gluten_meal_60,0,,
diet_laying_white_hens,concentrate,sodium_bicarbonate,0.22,,
diet_laying_white_hens,concentrate,calcium_carbonate,10.49,,
diet_laying_white_hens,concentrate,dicalcium_phosphate_dihydrated,0,,
diet_laying_white_hens,concentrate,monocalcium_phosphate_hydrated,0.18,,
diet_laying_white_hens,concentrate,sodium_chloride_mine_92,0.26,,
diet_laying_white_hens,concentrate,choline_chloride_75,0.03,,
diet_laying_white_hens,concentrate,l_methionine,0.17,,
diet_laying_white_hens,concentrate,l_lysine_hcl,0,,
diet_laying_white_hens,concentrate,l_lysine_50,0.08,,
diet_laying_white_hens,concentrate,l_threonine,0.01,,
diet_laying_white_hens,concentrate,Vitamin/mineral_supplement,0.29,,
diet_fattening_pigs_6_to_20_kg,concentrate,barley_2_rows_national_11_3_cp,20.12,Spain,
diet_fattening_pigs_6_to_20_kg,concentrate,corn_national,38.43,Spain,
diet_fattening_pigs_6_to_20_kg,concentrate,wheat_soft_national_10_2_cp,6.68,Spain,
diet_fattening_pigs_6_to_20_kg,concentrate,molasses_sugarcane,0,,
diet_fattening_pigs_6_to_20_kg,concentrate,tapioca_65,0,,
diet_fattening_pigs_6_to_20_kg,concentrate,wheat_bran_20_starch,0,,
diet_fattening_pigs_6_to_20_kg,concentrate,soybean_meal_44_cp,0,,
diet_fattening_pigs_6_to_20_kg,concentrate,soybean_meal_47_cp,21.59,,
diet_fattening_pigs_6_to_20_kg,concentrate,extruded_soybeans,3.01,,
diet_fattening_pigs_6_to_20_kg,concentrate,rapeseed_meal_00_33_cp,0,,
diet_fattening_pigs_6_to_20_kg,concentrate,rapeseed_meal_00_36_cp,0.99,,
diet_fattening_pigs_6_to_20_kg,concentrate,sunflower_meal_36_cp,0,,
diet_fattening_pigs_6_to_20_kg,concentrate,meat_meal_50_14_26,0,,
diet_fattening_pigs_6_to_20_kg,concentrate,lard,4.39,,
diet_fattening_pigs_6_to_20_kg,concentrate,calcium_carbonate,1.32,,
diet_fattening_pigs_6_to_20_kg,concentrate,monocalcium_phosphate_hydrated,0.45,,
diet_fattening_pigs_6_to_20_kg,concentrate,sodium_chloride_mine_92,0.47,,
diet_fattening_pigs_6_to_20_kg,concentrate,Vitamin/mineral_supplement,1.44,,
diet_fattening_pigs_6_to_20_kg,concentrate,l_lysine_50,0.49,,
diet_fattening_pigs_6_to_20_kg,concentrate,methionine_hydroxy_analog,0.27,,
diet_fattening_pigs_6_to_20_kg,concentrate,l_threonine,0.23,,
diet_fattening_pigs_6_to_20_kg,concentrate,l_triptophane,0.05,,
diet_fattening_pigs_6_to_20_kg,concentrate,l_valine,0.07,,
diet_fattening_pigs_6_to_20_kg,concentrate,l_isoleucine,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,barley_2_rows_national_11_3_cp,17.66,Spain,
diet_fattening_pigs_20_to_49_kg,concentrate,corn_national,42.5,Spain,
diet_fattening_pigs_20_to_49_kg,concentrate,wheat_soft_national_10_2_cp,17.49,Spain,
diet_fattening_pigs_20_to_49_kg,concentrate,molasses_sugarcane,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,tapioca_65,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,wheat_bran_20_starch,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,soybean_meal_44_cp,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,soybean_meal_47_cp,14.87,,
diet_fattening_pigs_20_to_49_kg,concentrate,extruded_soybeans,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,rapeseed_meal_00_33_cp,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,rapeseed_meal_00_36_cp,2.12,,
diet_fattening_pigs_20_to_49_kg,concentrate,sunflower_meal_36_cp,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,meat_meal_50_14_26,0,,
diet_fattening_pigs_20_to_49_kg,concentrate,lard,1.75,,
diet_fattening_pigs_20_to_49_kg,concentrate,calcium_carbonate,1.25,,
diet_fattening_pigs_20_to_49_kg,concentrate,monocalcium_phosphate_hydrated,0.15,,
diet_fattening_pigs_20_to_49_kg,concentrate,sodium_chloride_mine_92,0.42,,
diet_fattening_pigs_20_to_49_kg,concentrate,Vitamin/mineral_supplement,0.89,,
diet_fattening_pigs_20_to_49_kg,concentrate,l_lysine_50,0.48,,
diet_fattening_pigs_20_to_49_kg,concentrate,methionine_hydroxy_analog,0.15,,
diet_fattening_pigs_20_to_49_kg,concentrate,l_threonine,0.21,,
diet_fattening_pigs_20_to_49_kg,concentrate,l_triptophane,0.02,,
diet_fattening_pigs_20_to_49_kg,concentrate,l_valine,0.03,,
diet_fattening_pigs_20_to_49_kg,concentrate,l_isoleucine,0.01,,
diet_fattening_pigs_50_to_79_kg,concentrate,barley_2_rows_national_11_3_cp,13.21,Spain,
diet_fattening_pigs_50_to_79_kg,concentrate,corn_national,44.68,Spain,
diet_fattening_pigs_50_to_79_kg,concentrate,wheat_soft_national_10_2_cp,20.77,Spain,
diet_fattening_pigs_50_to_79_kg,concentrate,molasses_sugarcane,0,,
diet_fattening_pigs_50_to_79_kg,concentrate,tapioca_65,0,,
diet_fattening_pigs_50_to_79_kg,concentrate,wheat_bran_20_starch,0,,
diet_fattening_pigs_50_to_79_kg,concentrate,soybean_meal_44_cp,0,,
diet_fattening_pigs_50_to_79_kg,concentrate,soybean_meal_47_cp,11.66,,
diet_fattening_pigs_50_to_79_kg,concentrate,extruded_soybeans,0,,
diet_fattening_pigs_50_to_79_kg,concentrate,rapeseed_meal_00_33_cp,0,,
diet_fattening_pigs_50_to_79_kg,concentrate,rapeseed_meal_00_36_cp,4.93,,
diet_fattening_pigs_50_to_79_kg,concentrate,sunflower_meal_36_cp,0,,
diet_fattening_pigs_50_to_79_kg,concentrate,meat_meal_50_14_26,0,,
diet_fattening_pigs_50_to_79_kg,concentrate,lard,1.58,,
diet_fattening_pigs_50_to_79_kg,concentrate,calcium_carbonate,1.18,,
diet_fattening_pigs_50_to_79_kg,concentrate,monocalcium_phosphate_hydrated,0.07,,
diet_fattening_pigs_50_to_79_kg,concentrate,sodium_chloride_mine_92,0.37,,
diet_fattening_pigs_50_to_79_kg,concentrate,Vitamin/mineral_supplement,0.79,,
diet_fattening_pigs_50_to_79_kg,concentrate,l_lysine_50,0.44,,
diet_fattening_pigs_50_to_79_kg,concentrate,methionine_hydroxy_analog,0.11,,
diet_fattening_pigs_50_to_79_kg,concentrate,l_threonine,0.18,,
diet_fattening_pigs_50_to_79_kg,concentrate,l_triptophane,0.02,,
diet_fattening_pigs_50_to_79_kg,concentrate,l_valine,0.01,,
diet_fattening_pigs_50_to_79_kg,concentrate,l_isoleucine,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,barley_2_rows_national_11_3_cp,6.18,Spain,
diet_fattening_pigs_80_to_109_kg,concentrate,corn_national,44.58,Spain,
diet_fattening_pigs_80_to_109_kg,concentrate,wheat_soft_national_10_2_cp,29.35,Spain,
diet_fattening_pigs_80_to_109_kg,concentrate,molasses_sugarcane,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,tapioca_65,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,wheat_bran_20_starch,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,soybean_meal_44_cp,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,soybean_meal_47_cp,7.31,,
diet_fattening_pigs_80_to_109_kg,concentrate,extruded_soybeans,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,rapeseed_meal_00_33_cp,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,rapeseed_meal_00_36_cp,8.43,,
diet_fattening_pigs_80_to_109_kg,concentrate,sunflower_meal_36_cp,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,meat_meal_50_14_26,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,lard,1.36,,
diet_fattening_pigs_80_to_109_kg,concentrate,calcium_carbonate,1.11,,
diet_fattening_pigs_80_to_109_kg,concentrate,monocalcium_phosphate_hydrated,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,sodium_chloride_mine_92,0.28,,
diet_fattening_pigs_80_to_109_kg,concentrate,Vitamin/mineral_supplement,0.72,,
diet_fattening_pigs_80_to_109_kg,concentrate,l_lysine_50,0.43,,
diet_fattening_pigs_80_to_109_kg,concentrate,methionine_hydroxy_analog,0.07,,
diet_fattening_pigs_80_to_109_kg,concentrate,l_threonine,0.17,,
diet_fattening_pigs_80_to_109_kg,concentrate,l_triptophane,0.01,,
diet_fattening_pigs_80_to_109_kg,concentrate,l_valine,0,,
diet_fattening_pigs_80_to_109_kg,concentrate,l_isoleucine,0,,
diet_fattening_pigs_110_kg,concentrate,barley_2_rows_national_11_3_cp,0,Spain,
diet_fattening_pigs_110_kg,concentrate,corn_national,49.26,Spain,
diet_fattening_pigs_110_kg,concentrate,wheat_soft_national_10_2_cp,23.04,Spain,
diet_fattening_pigs_110_kg,concentrate,molasses_sugarcane,0,,
diet_fattening_pigs_110_kg,concentrate,tapioca_65,0,,
diet_fattening_pigs_110_kg,concentrate,wheat_bran_20_starch,11.39,,
diet_fattening_pigs_110_kg,concentrate,soybean_meal_44_cp,0,,
diet_fattening_pigs_110_kg,concentrate,soybean_meal_47_cp,2.34,,
diet_fattening_pigs_110_kg,concentrate,extruded_soybeans,0,,
diet_fattening_pigs_110_kg,concentrate,rapeseed_meal_00_33_cp,0,,
diet_fattening_pigs_110_kg,concentrate,rapeseed_meal_00_36_cp,0,,
diet_fattening_pigs_110_kg,concentrate,sunflower_meal_36_cp,8.2,,
diet_fattening_pigs_110_kg,concentrate,meat_meal_50_14_26,0,,
diet_fattening_pigs_110_kg,concentrate,lard,2.26,,
diet_fattening_pigs_110_kg,concentrate,calcium_carbonate,1.43,,
diet_fattening_pigs_110_kg,concentrate,monocalcium_phosphate_hydrated,0,,
diet_fattening_pigs_110_kg,concentrate,sodium_chloride_mine_92,0.75,,
diet_fattening_pigs_110_kg,concentrate,Vitamin/mineral_supplement,0.72,,
diet_fattening_pigs_110_kg,concentrate,l_lysine_50,0.4,,
diet_fattening_pigs_110_kg,concentrate,methionine_hydroxy_analog,0.04,,
diet_fattening_pigs_110_kg,concentrate,l_threonine,0.16,,
diet_fattening_pigs_110_kg,concentrate,l_triptophane,0.01,,
diet_fattening_pigs_110_kg,concentrate,l_valine,0,,
diet_fattening_pigs_110_kg,concentrate,l_isoleucine,0,,
diet_boar_juvenile,concentrate,barley_2_rows_national_11_3_cp,5.12,Spain,
diet_boar_juvenile,concentrate,corn_national,37.54,Spain,
diet_boar_juvenile,concentrate,wheat_soft_national_10_2_cp,5.02,Spain,
diet_boar_juvenile,concentrate,molasses_sugarcane,0,,
diet_boar_juvenile,concentrate,tapioca_65,0,,
diet_boar_juvenile,concentrate,wheat_bran_20_starch,23.48,,
diet_boar_juvenile,concentrate,soybean_meal_44_cp,14.54,,
diet_boar_juvenile,concentrate,soybean_meal_47_cp,0,,
diet_boar_juvenile,concentrate,extruded_soybeans,0,,
diet_boar_juvenile,concentrate,rapeseed_meal_00_33_cp,0,,
diet_boar_juvenile,concentrate,rapeseed_meal_00_36_cp,0,,
diet_boar_juvenile,concentrate,sunflower_meal_36_cp,5.09,,
diet_boar_juvenile,concentrate,meat_meal_50_14_26,0,,
diet_boar_juvenile,concentrate,lard,5.84,,
diet_boar_juvenile,concentrate,calcium_carbonate,1.99,,
diet_boar_juvenile,concentrate,monocalcium_phosphate_hydrated,0,,
diet_boar_juvenile,concentrate,sodium_chloride_mine_92,0.51,,
diet_boar_juvenile,concentrate,Vitamin/mineral_supplement,0.52,,
diet_boar_juvenile,concentrate,l_lysine_50,0.23,,
diet_boar_juvenile,concentrate,methionine_hydroxy_analog,0.04,,
diet_boar_juvenile,concentrate,l_threonine,0.08,,
diet_boar_juvenile,concentrate,l_triptophane,0,,
diet_boar_juvenile,concentrate,l_valine,0,,
diet_boar_juvenile,concentrate,l_isoleucine,0,,
diet_boar_adult,concentrate,barley_2_rows_national_11_3_cp,17.24,Spain,
diet_boar_adult,concentrate,corn_national,33.57,Spain,
diet_boar_adult,concentrate,wheat_soft_national_10_2_cp,0,Spain,
diet_boar_adult,concentrate,molasses_sugarcane,0,,
diet_boar_adult,concentrate,tapioca_65,0,,
diet_boar_adult,concentrate,wheat_bran_20_starch,39.34,,
diet_boar_adult,concentrate,soybean_meal_44_cp,0,,
diet_boar_adult,concentrate,soybean_meal_47_cp,1.11,,
diet_boar_adult,concentrate,extruded_soybeans,0,,
diet_boar_adult,concentrate,rapeseed_meal_00_33_cp,0,,
diet_boar_adult,concentrate,rapeseed_meal_00_36_cp,0,,
diet_boar_adult,concentrate,sunflower_meal_36_cp,3.06,,
diet_boar_adult,concentrate,meat_meal_50_14_26,0,,
diet_boar_adult,concentrate,lard,2.83,,
diet_boar_adult,concentrate,calcium_carbonate,1.69,,
diet_boar_adult,concentrate,monocalcium_phosphate_hydrated,0,,
diet_boar_adult,concentrate,sodium_chloride_mine_92,0.4,,
diet_boar_adult,concentrate,Vitamin/mineral_supplement,0.51,,
diet_boar_adult,concentrate,l_lysine_50,0.18,,
diet_boar_adult,concentrate,methionine_hydroxy_analog,0,,
diet_boar_adult,concentrate,l_threonine,0.07,,
diet_boar_adult,concentrate,l_triptophane,0,,
diet_boar_adult,concentrate,l_valine,0,,
diet_boar_adult,concentrate,l_isoleucine,0,,
diet_replacement_sows,concentrate,barley_2_rows_national_11_3_cp,17.24,Spain,
diet_replacement_sows,concentrate,corn_national,33.57,Spain,
diet_replacement_sows,concentrate,wheat_soft_national_10_2_cp,0,Spain,
diet_replacement_sows,concentrate,molasses_sugarcane,0,,
diet_replacement_sows,concentrate,tapioca_65,0,,
diet_replacement_sows,concentrate,wheat_bran_20_starch,39.34,,
diet_replacement_sows,concentrate,soybean_meal_44_cp,0,,
diet_replacement_sows,concentrate,soybean_meal_47_cp,1.11,,
diet_replacement_sows,concentrate,extruded_soybeans,0,,
diet_replacement_sows,concentrate,rapeseed_meal_00_33_cp,0,,
diet_replacement_sows,concentrate,rapeseed_meal_00_36_cp,0,,
diet_replacement_sows,concentrate,sunflower_meal_36_cp,3.06,,
diet_replacement_sows,concentrate,meat_meal_50_14_26,0,,
diet_replacement_sows,concentrate,lard,2.83,,
diet_replacement_sows,concentrate,calcium_carbonate,1.69,,
diet_replacement_sows,concentrate,monocalcium_phosphate_hydrated,0,,
diet_replacement_sows,concentrate,sodium_chloride_mine_92,0.4,,
diet_replacement_sows,concentrate,Vitamin/mineral_supplement,0.51,,
diet_replacement_sows,concentrate,l_lysine_50,0.18,,
diet_replacement_sows,concentrate,methionine_hydroxy_analog,0,,
diet_replacement_sows,concentrate,l_threonine,0.07,,
diet_replacement_sows,concentrate,l_triptophane,0,,
diet_replacement_sows,concentrate,l_valine,0,,
diet_replacement_sows,concentrate,l_isoleucine,0,,
diet_gest1_sows,concentrate,barley_2_rows_national_11_3_cp,17.24,Spain,
diet_gest1_sows,concentrate,corn_national,33.57,Spain,
diet_gest1_sows,concentrate,wheat_soft_national_10_2_cp,0,Spain,
diet_gest1_sows,concentrate,molasses_sugarcane,0,,
diet_gest1_sows,concentrate,tapioca_65,0,,
diet_gest1_sows,concentrate,wheat_bran_20_starch,39.34,,
diet_gest1_sows,concentrate,soybean_meal_44_cp,0,,
diet_gest1_sows,concentrate,soybean_meal_47_cp,1.11,,
diet_gest1_sows,concentrate,extruded_soybeans,0,,
diet_gest1_sows,concentrate,rapeseed_meal_00_33_cp,0,,
diet_gest1_sows,concentrate,rapeseed_meal_00_36_cp,0,,
diet_gest1_sows,concentrate,sunflower_meal_36_cp,3.06,,
diet_gest1_sows,concentrate,meat_meal_50_14_26,0,,
diet_gest1_sows,concentrate,lard,2.83,,
diet_gest1_sows,concentrate,calcium_carbonate,1.69,,
diet_gest1_sows,concentrate,monocalcium_phosphate_hydrated,0,,
diet_gest1_sows,concentrate,sodium_chloride_mine_92,0.4,,
diet_gest1_sows,concentrate,Vitamin/mineral_supplement,0.51,,
diet_gest1_sows,concentrate,l_lysine_50,0.18,,
diet_gest1_sows,concentrate,methionine_hydroxy_analog,0,,
diet_gest1_sows,concentrate,l_threonine,0.07,,
diet_gest1_sows,concentrate,l_triptophane,0,,
diet_gest1_sows,concentrate,l_valine,0,,
diet_gest1_sows,concentrate,l_isoleucine,0,,
diet_gest2_sows,concentrate,barley_2_rows_national_11_3_cp,17.24,Spain,
diet_gest2_sows,concentrate,corn_national,33.57,Spain,
diet_gest2_sows,concentrate,wheat_soft_national_10_2_cp,0,Spain,
diet_gest2_sows,concentrate,molasses_sugarcane,0,,
diet_gest2_sows,concentrate,tapioca_65,0,,
diet_gest2_sows,concentrate,wheat_bran_20_starch,39.34,,
diet_gest2_sows,concentrate,soybean_meal_44_cp,0,,
diet_gest2_sows,concentrate,soybean_meal_47_cp,1.11,,
diet_gest2_sows,concentrate,extruded_soybeans,0,,
diet_gest2_sows,concentrate,rapeseed_meal_00_33_cp,0,,
diet_gest2_sows,concentrate,rapeseed_meal_00_36_cp,0,,
diet_gest2_sows,concentrate,sunflower_meal_36_cp,3.06,,
diet_gest2_sows,concentrate,meat_meal_50_14_26,0,,
diet_gest2_sows,concentrate,lard,2.83,,
diet_gest2_sows,concentrate,calcium_carbonate,1.69,,
diet_gest2_sows,concentrate,monocalcium_phosphate_hydrated,0,,
diet_gest2_sows,concentrate,sodium_chloride_mine_92,0.4,,
diet_gest2_sows,concentrate,Vitamin/mineral_supplement,0.51,,
diet_gest2_sows,concentrate,l_lysine_50,0.18,,
diet_gest2_sows,concentrate,methionine_hydroxy_analog,0,,
diet_gest2_sows,concentrate,l_threonine,0.07,,
diet_gest2_sows,concentrate,l_triptophane,0,,
diet_gest2_sows,concentrate,l_valine,0,,
diet_gest2_sows,concentrate,l_isoleucine,0,,
diet_lact1_sows,concentrate,barley_2_rows_national_11_3_cp,5.12,Spain,
diet_lact1_sows,concentrate,corn_national,37.54,Spain,
diet_lact1_sows,concentrate,wheat_soft_national_10_2_cp,5.02,Spain,
diet_lact1_sows,concentrate,molasses_sugarcane,0,,
diet_lact1_sows,concentrate,tapioca_65,0,,
diet_lact1_sows,concentrate,wheat_bran_20_starch,23.48,,
diet_lact1_sows,concentrate,soybean_meal_44_cp,14.54,,
diet_lact1_sows,concentrate,soybean_meal_47_cp,0,,
diet_lact1_sows,concentrate,extruded_soybeans,0,,
diet_lact1_sows,concentrate,rapeseed_meal_00_33_cp,0,,
diet_lact1_sows,concentrate,rapeseed_meal_00_36_cp,0,,
diet_lact1_sows,concentrate,sunflower_meal_36_cp,5.09,,
diet_lact1_sows,concentrate,meat_meal_50_14_26,0,,
diet_lact1_sows,concentrate,lard,5.84,,
diet_lact1_sows,concentrate,calcium_carbonate,1.99,,
diet_lact1_sows,concentrate,monocalcium_phosphate_hydrated,0,,
diet_lact1_sows,concentrate,sodium_chloride_mine_92,0.51,,
diet_lact1_sows,concentrate,Vitamin/mineral_supplement,0.52,,
diet_lact1_sows,concentrate,l_lysine_50,0.23,,
diet_lact1_sows,concentrate,methionine_hydroxy_analog,0.04,,
diet_lact1_sows,concentrate,l_threonine,0.08,,
diet_lact1_sows,concentrate,l_triptophane,0,,
diet_lact1_sows,concentrate,l_valine,0,,
diet_lact1_sows,concentrate,l_isoleucine,0,,
diet_lact2_sows,concentrate,barley_2_rows_national_11_3_cp,5.12,Spain,
